augustus_masked-NW_019168381.1-processed-gene-3.14-mRNA-1	29760.VIT_02s0087g00840.t01	0.0	1124.0		GO:0005575,GO:0016020			virNOG[6]	1BCAY@strNOG,1DQ91@virNOG,COG1131@NOG,KOG0061@euNOG	NA|NA|NA	Q	ABC transporter G family member
augustus_masked-NW_019168381.1-processed-gene-3.8-mRNA-1	3694.POPTR_0004s24360.1	1.2e-227	794.3	CYP707A1	GO:0000003,GO:0003006,GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006066,GO:0006082,GO:0006629,GO:0006714,GO:0006720,GO:0006721,GO:0006950,GO:0006952,GO:0007275,GO:0008150,GO:0008152,GO:0008300,GO:0009056,GO:0009314,GO:0009414,GO:0009415,GO:0009416,GO:0009607,GO:0009620,GO:0009628,GO:0009639,GO:0009687,GO:0009791,GO:0009987,GO:0010035,GO:0010154,GO:0010162,GO:0010295,GO:0010431,GO:0012505,GO:0016020,GO:0016042,GO:0016054,GO:0016107,GO:0016115,GO:0016491,GO:0016705,GO:0016709,GO:0019752,GO:0022414,GO:0022611,GO:0031090,GO:0032501,GO:0032502,GO:0032504,GO:0032787,GO:0042175,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043288,GO:0043290,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044281,GO:0044282,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044702,GO:0044707,GO:0044710,GO:0044712,GO:0044767,GO:0046164,GO:0046345,GO:0046395,GO:0048316,GO:0048608,GO:0048609,GO:0048731,GO:0048838,GO:0048856,GO:0050832,GO:0050896,GO:0051704,GO:0051707,GO:0055114,GO:0061458,GO:0071704,GO:0072329,GO:0097438,GO:1901575,GO:1901615,GO:1901616,GO:1901700	K09843		virNOG[6]	1BD3M@strNOG,1DR13@virNOG,COG2124@NOG,KOG0157@euNOG	NA|NA|NA	Q	Abscisic acid 8'-hydroxylase
augustus_masked-NW_019168381.1-processed-gene-3.9-mRNA-1	3694.POPTR_0004s24380.1	1.7e-125	454.5					virNOG[6]	1BP13@strNOG,1E0VK@virNOG,COG0515@NOG,KOG1187@euNOG	NA|NA|NA	T	STYKc
augustus_masked-NW_019168381.1-processed-gene-3.11-mRNA-1	3694.POPTR_0004s24430.1	6.6e-137	492.3					virNOG[6]	0IGS6@euNOG,11GM7@NOG,1BEM7@strNOG,1DSJ2@virNOG	NA|NA|NA	S	F-box protein
augustus_masked-NW_019168381.1-processed-gene-3.12-mRNA-1	29760.VIT_10s0003g02760.t01	1.2e-74	285.0	COPZ2	GO:0000139,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005798,GO:0012505,GO:0012506,GO:0016020,GO:0016023,GO:0030135,GO:0030137,GO:0030659,GO:0030660,GO:0030662,GO:0030663,GO:0031090,GO:0031410,GO:0031982,GO:0031988,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044431,GO:0044433,GO:0044444,GO:0044446,GO:0044464			virNOG[6]	1BC9Q@strNOG,1DQ7R@virNOG,COG5541@NOG,KOG3343@euNOG	NA|NA|NA	U	The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins (By similarity)
augustus_masked-NW_019168381.1-processed-gene-3.10-mRNA-1	3847.GLYMA16G20780.1	1.2e-38	164.9					virNOG[6]	0J78N@euNOG,0Z3IM@NOG,1BV5V@strNOG,1E752@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-3.13-mRNA-1	59689.fgenesh2_kg.4__1578__AT2G35605.1	2.2e-26	123.6					virNOG[6]	1BU8N@strNOG,1E68A@virNOG,COG5531@NOG,KOG1946@euNOG	NA|NA|NA	K	domain-containing protein
augustus_masked-NW_019168381.1-processed-gene-4.4-mRNA-1	29760.VIT_02s0033g01170.t01	2.2e-296	1023.5			K07466		virNOG[6]	1BCY6@strNOG,1DPR4@virNOG,COG1599@NOG,KOG0851@euNOG	NA|NA|NA	L	Replication protein A 70 kDa DNA-binding
augustus_masked-NW_019168381.1-processed-gene-4.0-mRNA-1	3694.POPTR_0019s12320.1	4.2e-262	909.1	NCED4	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0010287,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464	K09840		virNOG[6]	1BGYB@strNOG,1DUV1@virNOG,COG3670@NOG,KOG1285@euNOG	NA|NA|NA	Q	carotenoid cleavage dioxygenase 4
augustus_masked-NW_019168381.1-processed-gene-4.6-mRNA-1	3694.POPTR_0001s01380.1	0.0	1144.8		GO:0000139,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005794,GO:0005802,GO:0012505,GO:0016020,GO:0031090,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464			virNOG[6]	0IKH9@euNOG,11CGI@NOG,1BD26@strNOG,1DQZK@virNOG	NA|NA|NA	S	methyltransferase
augustus_masked-NW_019168381.1-processed-gene-4.2-mRNA-1	29760.VIT_02s0033g01210.t01	1.1e-173	615.1	OSI_21383				virNOG[6]	0IGIK@euNOG,128RB@NOG,1BCDM@strNOG,1DQBN@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-4.10-mRNA-1	3694.POPTR_0003s10090.1	7.9e-205	718.4			K08829		virNOG[6]	0XPBB@NOG,1BFCY@strNOG,1DTB4@virNOG,KOG0661@euNOG	NA|NA|NA	T	Cyclin-dependent kinase
augustus_masked-NW_019168381.1-processed-gene-4.5-mRNA-1	29760.VIT_02s0033g01160.t01	2.8e-106	390.6					virNOG[6]	0IHRG@euNOG,0XX7Q@NOG,1BC7F@strNOG,1DQ5K@virNOG	NA|NA|NA	S	expressed protein
augustus_masked-NW_019168381.1-processed-gene-4.14-mRNA-1	3694.POPTR_0005s05630.1	9e-80	302.4					virNOG[6]	0IWPY@euNOG,11M9W@NOG,1BPDX@strNOG,1E18I@virNOG	NA|NA|NA	S	Acetyltransferase (GNAT) family
augustus_masked-NW_019168381.1-processed-gene-4.8-mRNA-1	3847.GLYMA16G08150.2	2.5e-119	433.7					virNOG[6]	1C0ME@strNOG,1EDF3@virNOG,COG0668@NOG,KOG4629@euNOG	NA|NA|NA	M	Mechanosensitive ion channel
augustus_masked-NW_019168381.1-processed-gene-4.7-mRNA-1	3847.GLYMA16G17530.2	2.2e-101	374.0					virNOG[6]	1C0ME@strNOG,1EDF3@virNOG,COG0668@NOG,KOG4629@euNOG	NA|NA|NA	M	Mechanosensitive ion channel
augustus_masked-NW_019168381.1-processed-gene-4.3-mRNA-1	3847.GLYMA06G13360.1	7.1e-52	209.5		GO:0000003,GO:0003002,GO:0003006,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006457,GO:0006950,GO:0007275,GO:0007389,GO:0008150,GO:0008152,GO:0009266,GO:0009408,GO:0009555,GO:0009628,GO:0009653,GO:0009790,GO:0009791,GO:0009880,GO:0009886,GO:0009887,GO:0009888,GO:0009908,GO:0009965,GO:0009987,GO:0010016,GO:0010229,GO:0010450,GO:0019538,GO:0022414,GO:0032501,GO:0032502,GO:0035266,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044707,GO:0044767,GO:0048229,GO:0048366,GO:0048367,GO:0048437,GO:0048438,GO:0048443,GO:0048444,GO:0048448,GO:0048466,GO:0048507,GO:0048513,GO:0048563,GO:0048569,GO:0048589,GO:0048608,GO:0048731,GO:0048827,GO:0048832,GO:0048833,GO:0048856,GO:0050789,GO:0050793,GO:0050896,GO:0061458,GO:0065007,GO:0071704			virNOG[6]	0XQVU@NOG,1BGT0@strNOG,1DUPS@virNOG,KOG2265@euNOG	NA|NA|NA	T	Nuclear movement family protein
augustus_masked-NW_019168381.1-processed-gene-4.11-mRNA-1	3694.POPTR_0001s01470.1	1.1e-48	198.7	NUDC	GO:0000003,GO:0000236,GO:0000910,GO:0002009,GO:0002119,GO:0002164,GO:0003002,GO:0003006,GO:0003008,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005794,GO:0005829,GO:0005856,GO:0005875,GO:0006457,GO:0006810,GO:0006915,GO:0006950,GO:0007049,GO:0007097,GO:0007154,GO:0007267,GO:0007268,GO:0007270,GO:0007275,GO:0007276,GO:0007292,GO:0007338,GO:0007346,GO:0007389,GO:0007548,GO:0008150,GO:0008152,GO:0008219,GO:0008283,GO:0009266,GO:0009408,GO:0009555,GO:0009566,GO:0009628,GO:0009653,GO:0009719,GO:0009725,GO:0009790,GO:0009791,GO:0009792,GO:0009880,GO:0009886,GO:0009887,GO:0009888,GO:0009908,GO:0009965,GO:0009987,GO:0010016,GO:0010033,GO:0010229,GO:0010243,GO:0010389,GO:0010450,GO:0010564,GO:0010948,GO:0010972,GO:0012501,GO:0015630,GO:0016192,GO:0016265,GO:0019226,GO:0019538,GO:0019953,GO:0022402,GO:0022403,GO:0022414,GO:0023052,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032504,GO:0032991,GO:0035046,GO:0035047,GO:0035266,GO:0035637,GO:0040007,GO:0040008,GO:0040009,GO:0040010,GO:0040011,GO:0040023,GO:0040025,GO:0040035,GO:0042026,GO:0042221,GO:0042802,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043234,GO:0043434,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044700,GO:0044702,GO:0044707,GO:0044763,GO:0044765,GO:0044767,GO:0045786,GO:0045927,GO:0045930,GO:0048229,GO:0048366,GO:0048367,GO:0048437,GO:0048438,GO:0048443,GO:0048444,GO:0048448,GO:0048466,GO:0048477,GO:0048489,GO:0048507,GO:0048513,GO:0048518,GO:0048519,GO:0048523,GO:0048563,GO:0048569,GO:0048589,GO:0048608,GO:0048609,GO:0048610,GO:0048729,GO:0048731,GO:0048806,GO:0048827,GO:0048832,GO:0048833,GO:0048856,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0050877,GO:0050896,GO:0051082,GO:0051179,GO:0051234,GO:0051301,GO:0051640,GO:0051641,GO:0051647,GO:0051648,GO:0051649,GO:0051650,GO:0051656,GO:0051726,GO:0051932,GO:0060429,GO:0061458,GO:0065007,GO:0070013,GO:0071704,GO:0097479,GO:0097480,GO:1901652,GO:1901698,GO:1901700,GO:1901987,GO:1901988,GO:1901990,GO:1901991			euNOG[57]	0XQVU@NOG,KOG2265@euNOG	NA|NA|NA	S	nudC domain containing
augustus_masked-NW_019168381.1-processed-gene-4.13-mRNA-1	29760.VIT_04s0043g00130.t01	4.2e-107	392.5		GO:0000003,GO:0003006,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0007049,GO:0007275,GO:0008150,GO:0009553,GO:0009554,GO:0009555,GO:0009556,GO:0009987,GO:0022414,GO:0032501,GO:0032502,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0048229,GO:0048236,GO:0048610,GO:0048856,GO:0048869,GO:0051321	K06685		virNOG[6]	0XSUJ@NOG,1BI99@strNOG,1DQSE@virNOG,KOG0440@euNOG	NA|NA|NA	D	Mps one binder kinase activator-like
augustus_masked-NW_019168381.1-processed-gene-4.1-mRNA-1	29760.VIT_02s0087g00800.t01	1.2e-173	614.8					virNOG[6]	0IJ8J@euNOG,11KYK@NOG,1BJ2C@strNOG,1DWZI@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-4.17-mRNA-1	3694.POPTR_0001s01410.1	5e-142	509.2		GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005886,GO:0007154,GO:0007165,GO:0007275,GO:0008150,GO:0009719,GO:0009725,GO:0009733,GO:0009734,GO:0009735,GO:0009736,GO:0009737,GO:0009755,GO:0009791,GO:0009987,GO:0010033,GO:0016020,GO:0022622,GO:0023052,GO:0032501,GO:0032502,GO:0032870,GO:0033993,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0044699,GO:0044700,GO:0044707,GO:0044763,GO:0044767,GO:0048364,GO:0048513,GO:0048527,GO:0048528,GO:0048569,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0070887,GO:0071310,GO:0071365,GO:0071368,GO:0071495,GO:0071944,GO:0097305,GO:1901700			virNOG[6]	0IEZR@euNOG,0YFJP@NOG,1BI05@strNOG,1DVWR@virNOG	NA|NA|NA	S	protein BREVIS RADIX-like
augustus_masked-NW_019168381.1-processed-gene-4.15-mRNA-1	3694.POPTR_0003s10200.1	1.1e-76	292.0					virNOG[6]	0IEF2@euNOG,124MX@NOG,1BGQA@strNOG,1DUM1@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-4.20-mRNA-1	3694.POPTR_0003s09990.1	1.1e-69	268.1		GO:0005575,GO:0016020			virNOG[6]	0IGRX@euNOG,11H32@NOG,1BHBF@strNOG,1DV7I@virNOG	NA|NA|NA	S	Family of unknown function (DUF716)
augustus_masked-NW_019168381.1-processed-gene-4.18-mRNA-1	3702.AT4G19100.1	1.2e-36	158.3	OSI_22748	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0055035			virNOG[6]	0C1WB@braNOG,0J01F@euNOG,1261T@NOG,1BRQ3@strNOG,1E3YQ@virNOG	NA|NA|NA	S	Protein of unknown function (DUF3464)
augustus_masked-NW_019168381.1-processed-gene-5.12-mRNA-1	3847.GLYMA09G34360.2	3.8e-294	1016.1			K13457		virNOG[6]	1BG27@strNOG,1DTZU@virNOG,COG4886@NOG,KOG4658@euNOG	NA|NA|NA	T	Disease resistance protein
augustus_masked-NW_019168381.1-processed-gene-5.11-mRNA-1	3847.GLYMA01G01420.1	1.3e-297	1027.7			K13457		virNOG[6]	1BG27@strNOG,1DTZU@virNOG,COG4886@NOG,KOG4658@euNOG	NA|NA|NA	T	Disease resistance protein
augustus_masked-NW_019168381.1-processed-gene-5.6-mRNA-1	3694.POPTR_0003s09900.1	0.0	1326.2		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005886,GO:0005911,GO:0009506,GO:0016020,GO:0030054,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0055044,GO:0071944			virNOG[6]	1BHFF@strNOG,1DVBJ@virNOG,COG5594@NOG,KOG1134@euNOG	NA|NA|NA	S	Domain of unknown function DUF221
augustus_masked-NW_019168381.1-processed-gene-5.0-mRNA-1	3847.GLYMA01G35043.1	0.0	1256.5		GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944			virNOG[6]	0IHYE@euNOG,12846@NOG,1BC17@strNOG,1DPZQ@virNOG	NA|NA|NA	I	Protein of unknown function (DUF1336)
augustus_masked-NW_019168381.1-processed-gene-5.7-mRNA-1	29760.VIT_08s0056g01690.t01	3.6e-204	716.5					virNOG[6]	0ITCC@euNOG,1BEG2@strNOG,1DSDU@virNOG,COG1346@NOG	NA|NA|NA	M	LrgB-like family
augustus_masked-NW_019168381.1-processed-gene-5.13-mRNA-1	3694.POPTR_0011s04050.1	2.4e-44	184.9	OSI_04080				virNOG[6]	0J026@euNOG,0YKJE@NOG,1BN3D@strNOG,1DZY7@virNOG	NA|NA|NA	S	disease resistance
augustus_masked-NW_019168381.1-processed-gene-5.1-mRNA-1	3847.GLYMA09G34470.1	4.1e-144	516.2					virNOG[6]	0IMJ7@euNOG,11CCH@NOG,1BGU3@strNOG,1DUQN@virNOG	NA|NA|NA	S	Isoflavone reductase
augustus_masked-NW_019168381.1-processed-gene-5.10-mRNA-1	59689.Al_scaffold_0001_3256	3.4e-43	180.6		GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005829,GO:0031974,GO:0031981,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0070013	K14811		virNOG[6]	0BSXB@braNOG,1BI2I@strNOG,1DVZE@virNOG,COG0513@NOG,KOG0331@euNOG	NA|NA|NA	A	DEAD/DEAH box helicase
augustus_masked-NW_019168381.1-processed-gene-5.8-mRNA-1	3694.POPTR_0001s01620.1	2.9e-65	253.8		GO:0001071,GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:2000112,GO:2001141			virNOG[6]	0IZ45@euNOG,0YK0K@NOG,1BT2N@strNOG,1E4YH@virNOG	NA|NA|NA	K	GAGA-binding transcriptional activator
augustus_masked-NW_019168381.1-processed-gene-5.14-mRNA-1	59689.fgenesh2_kg.7__2387__AT4G19020.1	7.8e-292	1008.8	CMT2	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464	K00558		virNOG[6]	0BW7Z@braNOG,0IH5K@euNOG,1BHR9@strNOG,1DXST@virNOG,COG0270@NOG	NA|NA|NA	B	Chromomethylase 2
augustus_masked-NW_019168381.1-processed-gene-5.20-mRNA-1	3694.POPTR_0003s09750.1	3.3e-126	458.0		GO:0006950,GO:0006974,GO:0007049,GO:0007050,GO:0008150,GO:0009987,GO:0022402,GO:0033554,GO:0044699,GO:0044763,GO:0045786,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0051726,GO:0065007			virNOG[6]	0IIVI@euNOG,0YJ51@NOG,1BMSS@strNOG,1DZMC@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-5.21-mRNA-1	59689.fgenesh2_kg.8__250__AT5G45500.1	9.1e-86	323.6		GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944			virNOG[6]	0C0BH@braNOG,0IJ5A@euNOG,0YFGM@NOG,1BJU0@strNOG,1DXRC@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-5.2-mRNA-1	3694.POPTR_0003s09970.1	3e-187	660.2					virNOG[6]	1BM2U@strNOG,1DYY1@virNOG,COG1819@NOG,KOG1192@euNOG	NA|NA|NA	C, G	UDP-glucoronosyl and UDP-glucosyl transferase
augustus_masked-NW_019168381.1-processed-gene-5.16-mRNA-1	3694.POPTR_0001s01600.1	4.6e-64	250.8					virNOG[6]	0IFC7@euNOG,0YAG0@NOG,1BGMG@strNOG,1DVXY@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-5.3-mRNA-1	29760.VIT_02s0033g00240.t01	2.8e-126	457.2					virNOG[6]	1BX4J@strNOG,1E9GP@virNOG,COG1819@NOG,KOG1192@euNOG	NA|NA|NA	C, G	UDP-glucoronosyl and UDP-glucosyl transferase
augustus_masked-NW_019168381.1-processed-gene-5.17-mRNA-1	3694.POPTR_0003s09830.1	7.7e-190	668.3	PRK	GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0006950,GO:0006952,GO:0008150,GO:0009266,GO:0009409,GO:0009507,GO:0009526,GO:0009532,GO:0009534,GO:0009535,GO:0009536,GO:0009570,GO:0009579,GO:0009607,GO:0009617,GO:0009628,GO:0009941,GO:0010319,GO:0016020,GO:0031967,GO:0031975,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0042742,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0048046,GO:0050896,GO:0051704,GO:0051707,GO:0055035	K00855		virNOG[6]	0IMEH@euNOG,1C6GG@strNOG,1EKD0@virNOG,COG0572@NOG	NA|NA|NA	T, Z	Phosphoribulokinase
augustus_masked-NW_019168381.1-processed-gene-5.18-mRNA-1	3847.GLYMA09G34400.1	2.3e-121	440.7		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005794,GO:0005886,GO:0012505,GO:0012506,GO:0016020,GO:0016023,GO:0030133,GO:0030658,GO:0030659,GO:0031090,GO:0031410,GO:0031982,GO:0031988,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0071944	K19995		virNOG[6]	0XSJN@NOG,1BBT6@strNOG,1DPRU@virNOG,KOG3088@euNOG	NA|NA|NA	U	secretory carrier-associated membrane protein
augustus_masked-NW_019168381.1-processed-gene-5.4-mRNA-1	3847.GLYMA01G01300.1	5.7e-68	262.7		GO:0001071,GO:0003674,GO:0003700,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:2000112,GO:2001141			virNOG[6]	0IWJ3@euNOG,0YGU0@NOG,1BMM8@strNOG,1DZFI@virNOG	NA|NA|NA	K	Myb family transcription factor
augustus_masked-NW_019168381.1-processed-gene-5.15-mRNA-1	3694.POPTR_0001s01590.1	2.5e-30	137.1					virNOG[6]	0J1V7@euNOG,0Y6A2@NOG,1BUJF@strNOG,1E633@virNOG	NA|NA|NA	S	ribosomal protein L35
augustus_masked-NW_019168381.1-processed-gene-5.19-mRNA-1	3711.Bra024935.1-P	5.6e-22	109.0			K13899,K13902		virNOG[6]	0C76T@braNOG,0J18K@euNOG,0YZDC@NOG,1BV3V@strNOG,1E72U@virNOG	NA|NA|NA	O	cysteine protease inhibitor
augustus_masked-NW_019168381.1-processed-gene-6.1-mRNA-1	3694.POPTR_0003s10020.1	4.4e-162	578.2			K06685		virNOG[6]	0J0Z0@euNOG,1BFZZ@strNOG,1DTXM@virNOG,COG4886@NOG	NA|NA|NA	S	Inherit from euNOG: defense response
augustus_masked-NW_019168381.1-processed-gene-6.6-mRNA-1	3694.POPTR_0007s04150.1	0.0	1121.3					virNOG[6]	0IU26@euNOG,0ZSRC@NOG,1BECE@strNOG,1DSAA@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-6.4-mRNA-1	3694.POPTR_0001s01780.1	8.5e-279	964.5	OSI_08570				virNOG[6]	0Z7Z7@NOG,1BDW5@strNOG,1DRTK@virNOG,KOG4197@euNOG	NA|NA|NA	S	Pentatricopeptide repeat-containing protein
augustus_masked-NW_019168381.1-processed-gene-6.3-mRNA-1	3694.POPTR_0001s01760.1	1.6e-180	637.5			K03039		virNOG[6]	0XPG9@NOG,1BJD8@strNOG,1DXAP@virNOG,KOG2908@euNOG	NA|NA|NA	O	26S proteasome non-ATPase regulatory subunit
augustus_masked-NW_019168381.1-processed-gene-6.7-mRNA-1	29760.VIT_02s0012g02250.t01	2.8e-161	573.5		GO:0001071,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044424,GO:0044464,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:1901363,GO:2000112,GO:2001141	K09060		virNOG[6]	0IE8M@euNOG,0Y53Y@NOG,1BD2Q@strNOG,1DQBF@virNOG	NA|NA|NA	K	Transcription factor
augustus_masked-NW_019168381.1-processed-gene-6.9-mRNA-1	29760.VIT_02s0012g02220.t01	2e-142	510.8		GO:0005575,GO:0005576,GO:0005618,GO:0005623,GO:0030312,GO:0044464,GO:0048046,GO:0071944	K08235		virNOG[6]	0IITG@euNOG,11G24@NOG,1BJDC@strNOG,1DXV4@virNOG	NA|NA|NA	G	Xyloglucan endotransglucosylase hydrolase protein
augustus_masked-NW_019168381.1-processed-gene-6.8-mRNA-1	29760.VIT_02s0012g02240.t01	3.7e-138	496.5					virNOG[6]	0IRSE@euNOG,0YEIV@NOG,1BJKM@strNOG,1DXIA@virNOG	NA|NA|NA	S	Protein of unknown function (DUF760)
augustus_masked-NW_019168381.1-processed-gene-6.2-mRNA-1	3847.GLYMA01G01440.1	1.3e-39	168.3		GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944			virNOG[6]	0IY8S@euNOG,0Y8EK@NOG,1BR3V@strNOG,1E2Y1@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-6.5-mRNA-1	3694.POPTR_0001s01810.1	2.5e-79	300.1	VPS25	GO:0000814,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0010008,GO:0016020,GO:0031090,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044422,GO:0044424,GO:0044425,GO:0044440,GO:0044444,GO:0044446,GO:0044464	K12189		virNOG[6]	11F6Y@NOG,1BI0P@strNOG,1DVXB@virNOG,KOG4068@euNOG	NA|NA|NA	U	Vacuolar protein sorting-associated protein
